"","YEAR","SERIAL","MONTH","CPSID","ASECFLAG","HFLAG","ASECWTH","STATEFIP","PERNUM","CPSIDP","CPSIDV","ASECWT","AGE","EMPSTAT","WKSTAT","EDUC","Education"
"1692",2011,24847,3,0,1,NA,1642.87,17,1,0,0,1642.87,40,21,50,81,"Some College No Degree"
"1693",2011,24848,3,0,1,NA,1564.91,17,1,0,0,1564.91,58,21,50,73,"High School Diploma"
"1694",2011,24848,3,0,1,NA,1564.91,17,2,0,0,1564.91,48,21,50,92,"Associate's Degree"
"1695",2011,24854,3,0,1,NA,1497.17,17,1,0,0,1497.17,51,21,50,73,"High School Diploma"
"1696",2011,24857,3,0,1,NA,1744.98,17,1,0,0,1744.98,48,21,50,92,"Associate's Degree"
"1697",2011,24858,3,0,1,NA,1433.24,17,1,0,0,1433.24,48,21,50,73,"High School Diploma"
"1698",2011,24863,3,0,1,NA,1987.74,17,2,0,0,1357.69,53,21,50,81,"Some College No Degree"
"1699",2011,24866,3,0,1,NA,1507.14,17,1,0,0,1507.14,52,21,50,111,"Bachelor's Degree"
"1700",2011,24896,3,0,1,NA,1363.34,17,1,0,0,1363.34,44,21,50,73,"High School Diploma"
"1701",2011,24923,3,0,1,NA,1503.69,17,3,0,0,2125.45,39,21,50,123,"Advanced Degree"
"1702",2011,24951,3,20091206357600,1,NA,3253.43,17,1,20091206357601,200912063576011,3253.43,40,21,50,73,"High School Diploma"
"1703",2011,24954,3,20110102161200,1,NA,1573.27,17,2,20110102161202,201101021612022,1573.27,42,21,50,50,"Less than a High School Diploma"
"1704",2011,24969,3,20100202218800,1,NA,1543.61,17,2,20100202218802,201002022188021,1543.61,27,21,50,73,"High School Diploma"
"1705",2011,24993,3,20110302168200,1,NA,1810.62,17,1,20110302168201,201103021682011,1810.62,26,21,50,73,"High School Diploma"
"1706",2011,25012,3,20100302213500,1,NA,3233.17,17,1,20100302213501,201003022135011,3233.17,61,21,50,73,"High School Diploma"
"1707",2011,25020,3,20101205807200,1,NA,1372.43,17,2,20101205807202,201012058072021,1372.43,32,21,50,73,"High School Diploma"
"1708",2011,25030,3,20101204355500,1,NA,1616.01,17,1,20101204355501,201012043555011,1616.01,48,21,50,81,"Some College No Degree"
"1709",2011,25048,3,20110102154900,1,NA,2824.4,17,1,20110102154901,201101021549011,2824.4,57,21,50,73,"High School Diploma"
"1710",2011,25056,3,20110202177000,1,NA,2837.2,17,1,20110202177001,201102021770011,2837.2,31,21,50,73,"High School Diploma"
"1711",2011,25063,3,20110302200100,1,NA,3591.98,17,1,20110302200101,201103022001011,3591.98,53,21,50,123,"Advanced Degree"
"1712",2011,25068,3,20110302185700,1,NA,2002.21,17,1,20110302185701,201103021857011,2002.21,25,21,50,111,"Bachelor's Degree"
"1713",2011,25084,3,20110302206500,1,NA,1710.41,17,1,20110302206501,201103022065011,1710.41,44,21,50,81,"Some College No Degree"
"1714",2011,25092,3,0,1,NA,1271.88,17,2,0,0,1271.88,47,21,50,30,"Less than a High School Diploma"
"1715",2011,25095,3,0,1,NA,1238.34,17,1,0,0,1238.34,41,21,50,91,"Associate's Degree"
"1716",2011,25101,3,0,1,NA,1422.68,17,1,0,0,1422.68,39,21,50,73,"High School Diploma"
"1717",2011,25108,3,0,1,NA,1524.85,17,2,0,0,1524.85,37,21,50,81,"Some College No Degree"
"1718",2011,25115,3,0,1,NA,1524.44,17,2,0,0,1524.44,38,21,50,73,"High School Diploma"
"1719",2011,25138,3,0,1,NA,1662.37,17,1,0,0,1662.37,43,21,50,123,"Advanced Degree"
"1720",2011,25154,3,0,1,NA,1374.05,17,1,0,0,1374.05,32,21,60,81,"Some College No Degree"
"1721",2011,25166,3,20101205052000,1,NA,1489.45,17,1,20101205052001,201012050520011,1489.45,29,21,50,73,"High School Diploma"
"1722",2011,25199,3,20100202177300,1,NA,1630.36,17,2,20100202177302,201002021773021,1630.36,38,21,50,81,"Some College No Degree"
"1723",2011,25214,3,20101205391100,1,NA,3221.25,17,2,20101205391102,201012053911021,3221.25,62,21,60,73,"High School Diploma"
"1724",2011,25227,3,20110102204400,1,NA,1679.77,17,1,20110102204401,201101022044011,1679.77,37,21,50,91,"Associate's Degree"
"1725",2011,25228,3,20110102226000,1,NA,1208.56,17,1,20110102226001,201101022260012,1208.56,46,21,50,81,"Some College No Degree"
"1726",2011,25242,3,20110302132900,1,NA,3610.6,17,2,20110302132902,201103021329021,2893.83,57,21,50,73,"High School Diploma"
"1727",2011,25246,3,0,1,NA,1366.34,17,1,0,0,1366.34,33,21,50,10,"Less than a High School Diploma"
"1728",2011,25261,3,0,1,NA,1237.96,17,4,0,0,1237.96,40,21,50,81,"Some College No Degree"
"1729",2011,25268,3,20110202208800,1,NA,1696.87,17,1,20110202208801,201102022088011,1696.87,64,21,50,81,"Some College No Degree"
"1730",2011,25272,3,20110302172900,1,NA,3403.05,17,4,20110302172903,201103021729031,3614.7,25,21,50,73,"High School Diploma"
"1731",2011,25275,3,0,1,NA,1292.28,17,3,0,0,1504.06,31,21,50,50,"Less than a High School Diploma"
"1732",2011,25276,3,0,1,NA,1962.93,17,1,0,0,1962.93,49,21,50,73,"High School Diploma"
"1733",2011,25284,3,20091203550000,1,NA,1607.26,17,1,20091203550001,200912035500011,1607.26,30,21,50,73,"High School Diploma"
"1734",2011,25289,3,20100104441900,1,NA,2719.25,17,1,20100104441902,201001044419021,2719.25,43,21,50,20,"Less than a High School Diploma"
"1735",2011,25289,3,20100104441900,1,NA,2719.25,17,2,20100104441904,201001044419041,2719.25,40,21,50,10,"Less than a High School Diploma"
"1736",2011,25289,3,20100104441900,1,NA,2719.25,17,7,20100104441903,201001044419031,3803.79,67,21,50,2,"Less than a High School Diploma"
"1737",2011,25291,3,20100104442100,1,NA,1267.66,17,2,20100104442102,201001044421021,1679.77,37,21,50,92,"Associate's Degree"
"1738",2011,25294,3,20100103406300,1,NA,1726.25,17,2,20100103406302,201001034063021,1726.25,42,21,50,73,"High School Diploma"
"1739",2011,25333,3,20101207000400,1,NA,1755.75,17,3,20101207000403,201012070004031,2170.25,25,21,50,111,"Bachelor's Degree"
"1740",2011,25337,3,20110102168400,1,NA,3163.95,17,3,20110102168403,201101021684031,3087.15,30,21,50,73,"High School Diploma"
"1741",2011,25356,3,20110202151900,1,NA,1631.93,17,1,20110202151901,201102021519011,1631.93,32,21,50,30,"Less than a High School Diploma"
"1742",2011,25359,3,20110202146900,1,NA,1575.42,17,3,20110202146904,201102021469041,1834.05,28,21,50,111,"Bachelor's Degree"
"1743",2011,25380,3,0,1,NA,1338.48,17,8,0,0,1651.6,54,21,50,2,"Less than a High School Diploma"
"1744",2011,25406,3,0,1,NA,1225.26,17,1,0,0,1225.26,64,21,50,20,"Less than a High School Diploma"
"1745",2011,25406,3,0,1,NA,1225.26,17,3,0,0,2193.78,33,21,50,111,"Bachelor's Degree"
"1746",2011,25406,3,0,1,NA,1225.26,17,6,0,0,1984.21,52,21,50,20,"Less than a High School Diploma"
"1747",2011,25410,3,0,1,NA,2046.82,17,1,0,0,2046.82,47,21,50,123,"Advanced Degree"
"1748",2011,25423,3,20110202145600,1,NA,3080.2,17,1,20110202145601,201102021456011,3080.2,39,21,50,123,"Advanced Degree"
"1749",2011,25432,3,20101203381200,1,NA,1499.63,17,1,20101203381201,201012033812011,1499.63,51,21,50,73,"High School Diploma"
"1750",2011,25438,3,20110102215600,1,NA,2825.26,17,1,20110102215601,201101022156011,2825.26,39,21,50,73,"High School Diploma"
"1751",2011,25463,3,0,1,NA,1632.77,17,2,0,0,1632.77,56,21,50,73,"High School Diploma"
"1752",2011,25473,3,20091202273100,1,NA,1835.88,17,1,20091202273101,200912022731011,1835.88,39,21,50,92,"Associate's Degree"
"1753",2011,25475,3,20091205945200,1,NA,1540.04,17,2,20091205945202,200912059452022,1540.04,33,21,50,81,"Some College No Degree"
"1754",2011,25479,3,20100100872200,1,NA,1726.63,17,4,20100100872202,201001008722021,1726.63,47,21,50,73,"High School Diploma"
"1755",2011,25483,3,20100100872400,1,NA,1518.45,17,2,20100100872402,201001008724021,1518.45,54,21,50,111,"Bachelor's Degree"
"1756",2011,25496,3,20100202226200,1,NA,1630.36,17,1,20100202226201,201002022262011,1630.36,34,21,50,111,"Bachelor's Degree"
"1757",2011,25505,3,20100302177900,1,NA,3269.19,17,2,20100302177902,201003021779021,3269.19,34,21,50,81,"Some College No Degree"
"1758",2011,25511,3,20101207002600,1,NA,3063.34,17,1,20101207002601,201012070026011,3063.34,65,21,50,73,"High School Diploma"
"1759",2011,25520,3,20110102127900,1,NA,2693.86,17,1,20110102127901,201101021279011,2693.86,60,21,50,111,"Bachelor's Degree"
"1760",2011,25521,3,20110102142000,1,NA,1826.85,17,2,20110102142002,201101021420021,1826.85,47,21,60,111,"Bachelor's Degree"
"1761",2011,25536,3,20110202108200,1,NA,1869.63,17,1,20110202108201,201102021082011,1869.63,38,21,50,111,"Bachelor's Degree"
"1762",2011,25553,3,0,1,NA,1636.42,17,2,0,0,1636.42,54,21,50,73,"High School Diploma"
"1763",2011,25561,3,0,1,NA,1480.44,17,3,0,0,1518.38,26,21,50,91,"Associate's Degree"
"1764",2011,25570,3,0,1,NA,1466.2,17,1,0,0,1466.2,46,21,50,60,"Less than a High School Diploma"
"1765",2011,25575,3,0,1,NA,1641.98,17,1,0,0,1641.98,41,21,50,81,"Some College No Degree"
"1766",2011,25584,3,20100105881600,1,NA,3282.56,17,1,20100105881601,201001058816011,3282.56,47,21,50,73,"High School Diploma"
"1767",2011,25591,3,0,1,NA,1863,17,2,0,0,1863,29,21,60,73,"High School Diploma"
"1768",2011,25602,3,20101206308700,1,NA,1439.29,17,3,20101206308703,201012063087031,1325.28,28,22,60,60,"Less than a High School Diploma"
"1769",2011,25619,3,0,1,NA,1516.56,17,4,0,0,1516.56,26,21,50,71,"Less than a High School Diploma"
"1770",2011,25635,3,20100107017500,1,NA,2611.51,17,1,20100107017501,201001070175011,2611.51,61,21,60,81,"Some College No Degree"
"1771",2011,25642,3,20100105529100,1,NA,1479.56,17,5,20100105529102,201001055291021,1479.56,31,21,50,50,"Less than a High School Diploma"
"1772",2011,25644,3,20100202268200,1,NA,3037.66,17,1,20100202268201,201002022682011,3037.66,61,21,50,73,"High School Diploma"
"1773",2011,25646,3,20100202260200,1,NA,3052.97,17,1,20100202260201,201002022602011,3052.97,55,21,50,123,"Advanced Degree"
"1774",2011,25660,3,20110102282100,1,NA,2897.89,17,1,20110102282101,201101022821011,2897.89,31,21,50,73,"High School Diploma"
"1775",2011,25667,3,20110302269400,1,NA,1600.76,17,1,20110302269401,201103022694011,1600.76,49,21,50,73,"High School Diploma"
"1776",2011,25668,3,20110302274200,1,NA,1802.03,17,1,20110302274201,201103022742011,1802.03,32,21,50,73,"High School Diploma"
"1777",2011,25668,3,20110302274200,1,NA,1802.03,17,7,20110302274202,201103022742021,1802.03,37,21,50,40,"Less than a High School Diploma"
"1778",2011,25674,3,0,1,NA,1734,17,1,0,0,1734,37,21,50,92,"Associate's Degree"
"1779",2011,25692,3,20100104440000,1,NA,2777.12,17,1,20100104440001,201001044400012,2777.12,36,21,50,73,"High School Diploma"
"1780",2011,25692,3,20100104440000,1,NA,2777.12,17,2,20100104440002,201001044400022,2777.12,29,21,50,73,"High School Diploma"
"1781",2011,25696,3,20100202282200,1,NA,1873.81,17,1,20100202282201,201002022822011,1873.81,29,21,50,81,"Some College No Degree"
"1782",2011,25697,3,20100202279400,1,NA,1650.85,17,2,20100202279402,201002022794021,1650.85,33,21,50,111,"Bachelor's Degree"
"1783",2011,25702,3,20101202185000,1,NA,3122.82,17,1,20101202185001,201012021850011,3122.82,25,22,50,60,"Less than a High School Diploma"
"1784",2011,25702,3,20101202185000,1,NA,3122.82,17,2,20101202185002,201012021850022,2844.42,47,21,50,60,"Less than a High School Diploma"
"1785",2011,25712,3,20110102280600,1,NA,2871.64,17,2,20110102280602,201101022806021,2871.64,52,21,50,81,"Some College No Degree"
"1786",2011,25719,3,20110302266900,1,NA,1730.24,17,1,20110302266901,201103022669011,1730.24,43,21,50,73,"High School Diploma"
"1787",2011,25734,3,0,1,NA,1649.59,17,3,0,0,1946.54,27,21,50,73,"High School Diploma"
"1788",2011,25741,3,0,1,NA,1510.75,17,1,0,0,1510.75,44,21,50,123,"Advanced Degree"
"1789",2011,25741,3,0,1,NA,1510.75,17,2,0,0,1510.75,42,21,50,123,"Advanced Degree"
"1790",2011,25755,3,20100202145700,1,NA,1654.68,17,2,20100202145702,201002021457021,1654.68,34,21,50,73,"High School Diploma"
"1791",2011,25763,3,20100302102000,1,NA,3534.39,17,2,20100302102002,201003021020021,3276.57,42,21,50,73,"High School Diploma"
"1792",2011,25765,3,20110302124700,1,NA,3276.57,17,2,20110302124702,201103021247021,3276.57,59,21,50,73,"High School Diploma"
"1793",2011,25769,3,20110102135000,1,NA,2909.44,17,1,20110102135001,201101021350011,2909.44,53,21,50,73,"High School Diploma"
"1794",2011,25794,3,0,1,NA,1450.94,17,2,0,0,1450.94,50,21,50,91,"Associate's Degree"
"1795",2011,25807,3,20101206598000,1,NA,2773.04,17,1,20101206598001,201012065980011,2773.04,57,21,50,50,"Less than a High School Diploma"
"1796",2011,25825,3,0,1,NA,1842.48,17,2,0,0,1842.48,53,21,50,73,"High School Diploma"
"1797",2011,25838,3,20091205243100,1,NA,3041.35,17,1,20091205243101,200912052431011,3041.35,37,21,50,73,"High School Diploma"
"1798",2011,25846,3,20100105182000,1,NA,3031.82,17,1,20100105182001,201001051820011,3031.82,63,21,50,111,"Bachelor's Degree"
"1799",2011,25850,3,20100202176900,1,NA,1649.75,17,1,20100202176901,201002021769011,1649.75,67,21,50,73,"High School Diploma"
"1800",2011,25852,3,20100202165400,1,NA,1669.13,17,2,20100202165402,201002021654021,1669.13,48,21,50,81,"Some College No Degree"
"1801",2011,25854,3,20100202087600,1,NA,1341.41,17,1,20100202087601,201002020876011,1341.41,50,21,50,92,"Associate's Degree"
"1802",2011,25863,3,20100302119900,1,NA,3474.18,17,1,20100302119901,201003021199011,3474.18,59,21,50,92,"Associate's Degree"
"1803",2011,25880,3,20110102091800,1,NA,3217.87,17,1,20110102091801,201101020918011,3217.87,41,21,50,73,"High School Diploma"
"1804",2011,25886,3,0,1,NA,1423.23,17,1,0,0,1423.23,35,21,50,73,"High School Diploma"
"1805",2011,25888,3,0,1,NA,1423.23,17,1,0,0,1423.23,53,21,50,30,"Less than a High School Diploma"
"1806",2011,25890,3,0,1,NA,1674.29,17,1,0,0,1674.29,49,21,50,20,"Less than a High School Diploma"
"1807",2011,25895,3,0,1,NA,1869.88,17,2,0,0,1869.88,28,21,60,73,"High School Diploma"
"1808",2011,25897,3,0,1,NA,1743.03,17,1,0,0,1743.03,31,21,50,92,"Associate's Degree"
"1809",2011,25898,3,0,1,NA,1652.63,17,1,0,0,1652.63,56,21,50,73,"High School Diploma"
"1810",2011,25908,3,20100302192900,1,NA,3447.83,17,1,20100302192901,201003021929011,3447.83,59,21,50,81,"Some College No Degree"
"1811",2011,25949,3,20100302170400,1,NA,3450.48,17,1,20100302170401,201003021704011,3450.48,69,21,60,73,"High School Diploma"
"1812",2011,25971,3,0,1,NA,1691.63,17,1,0,0,1691.63,38,21,50,73,"High School Diploma"
"1813",2011,25975,3,0,1,NA,1415.87,17,2,0,0,1415.87,55,21,50,91,"Associate's Degree"
"1814",2011,26032,3,0,1,NA,1720.26,17,2,0,0,1720.26,41,21,60,111,"Bachelor's Degree"
"1815",2011,26033,3,0,1,NA,1739.83,17,1,0,0,1739.83,28,21,50,73,"High School Diploma"
"1816",2011,26041,3,0,1,NA,1555.36,17,1,0,0,1555.36,37,21,50,73,"High School Diploma"
"1817",2011,26048,3,0,1,NA,1436.45,17,1,0,0,1436.45,62,21,50,81,"Some College No Degree"
"1818",2011,26080,3,20110102273400,1,NA,2842.95,17,3,20110102273403,201101022734031,2721.59,36,21,50,81,"Some College No Degree"
"1819",2011,26091,3,0,1,NA,1585.54,17,3,0,0,2453.75,30,21,60,60,"Less than a High School Diploma"
"1820",2012,23316,3,20120202264000,1,NA,3694.08,17,1,20120202264001,201202022640011,3694.08,26,21,50,60,"Less than a High School Diploma"
"1821",2012,23364,3,20120302247300,1,NA,3624.36,17,1,20120302247301,201203022473011,3624.36,27,21,60,81,"Some College No Degree"
"1822",2012,23365,3,20120302245900,1,NA,2845.08,17,1,20120302245901,201203022459011,2845.08,30,21,50,81,"Some College No Degree"
"1823",2012,23380,3,20110302250700,1,NA,3499.34,17,2,20110302250702,201103022507021,3499.34,25,21,50,81,"Some College No Degree"
"1824",2012,23383,3,0,1,NA,1690.28,17,2,0,0,1690.28,29,21,50,73,"High School Diploma"
"1825",2012,23393,3,20110202252500,1,NA,1605.15,17,1,20110202252501,201102022525011,1605.15,36,21,50,73,"High School Diploma"
"1826",2012,23419,3,20120302254300,1,NA,1549.91,17,1,20120302254301,201203022543011,1549.91,41,21,50,92,"Associate's Degree"
"1827",2012,23432,3,0,1,NA,1479.03,17,2,0,0,1804.35,25,21,50,73,"High School Diploma"
"1828",2012,23438,3,20111202262000,1,NA,3069.04,17,2,20111202262002,201112022620021,3069.04,55,21,50,73,"High School Diploma"
"1829",2012,23442,3,20110202254100,1,NA,1726.88,17,1,20110202254101,201102022541011,1726.88,29,21,50,81,"Some College No Degree"
"1830",2012,23442,3,20110202254100,1,NA,1726.88,17,2,20110202254102,201102022541021,1726.88,32,21,50,81,"Some College No Degree"
"1831",2012,23480,3,0,1,NA,1224.19,17,2,0,0,1397.49,51,21,50,40,"Less than a High School Diploma"
"1832",2012,23497,3,20120302246000,1,NA,3142.96,17,2,20120302246002,201203022460021,3142.96,63,21,50,73,"High School Diploma"
"1833",2012,23523,3,0,1,NA,1103.77,17,1,0,0,1103.77,61,21,50,30,"Less than a High School Diploma"
"1834",2012,23525,3,0,1,NA,1754.37,17,2,0,0,1754.37,43,21,60,73,"High School Diploma"
"1835",2012,23536,3,20111202260100,1,NA,1632.9,17,1,20111202260101,201112022601011,1632.9,34,21,50,81,"Some College No Degree"
"1836",2012,23573,3,20111202241600,1,NA,1636.82,17,1,20111202241601,201112022416011,1636.82,49,21,50,81,"Some College No Degree"
"1837",2012,23581,3,20101205810200,1,NA,3297.5,17,1,20101205810201,201012058102011,3297.5,52,21,50,123,"Advanced Degree"
"1838",2012,23599,3,0,1,NA,1799.05,17,1,0,0,1799.05,54,21,50,81,"Some College No Degree"
"1839",2012,23632,3,20110102282800,1,NA,2962.73,17,1,20110102282801,201101022828011,2962.73,30,21,50,92,"Associate's Degree"
"1840",2012,23678,3,20111202263000,1,NA,1931.6,17,1,20111202263001,201112022630011,1931.6,48,21,50,73,"High School Diploma"
"1841",2012,23700,3,20110202282100,1,NA,1161.97,17,6,20110202282104,201102022821041,1318.87,28,21,50,81,"Some College No Degree"
"1842",2012,23851,3,20120102089400,1,NA,1106.1,17,1,20120102089401,201201020894011,1106.1,53,21,50,111,"Bachelor's Degree"
"1843",2012,23885,3,20120102207600,1,NA,2665.8,17,1,20120102207601,201201022076011,2665.8,28,21,50,111,"Bachelor's Degree"
"1844",2012,23889,3,20120102179500,1,NA,3006.59,17,2,20120102179502,201201021795021,3006.59,55,21,50,111,"Bachelor's Degree"
"1845",2012,23890,3,20120102210700,1,NA,1639.87,17,1,20120102210701,201201022107011,1639.87,54,21,50,81,"Some College No Degree"
"1846",2012,23893,3,20120102224500,1,NA,2411.72,17,1,20120102224501,201201022245011,2411.72,35,21,50,73,"High School Diploma"
"1847",2012,23894,3,20120102161100,1,NA,1090.76,17,1,20120102161101,201201021611011,1090.76,43,21,50,73,"High School Diploma"
"1848",2012,23904,3,20120102125600,1,NA,1626.32,17,2,20120102125602,201201021256021,1626.32,64,21,60,81,"Some College No Degree"
"1849",2012,23908,3,20120102138300,1,NA,1626.32,17,2,20120102138302,201201021383021,1726.72,29,21,50,73,"High School Diploma"
"1850",2012,23908,3,20120102138300,1,NA,1626.32,17,5,20120102138305,201201021383051,1704.19,44,21,50,73,"High School Diploma"
"1851",2012,23919,3,20120102122700,1,NA,2679.37,17,3,20120102122703,201201021227031,4597.37,28,21,50,73,"High School Diploma"
"1852",2012,23923,3,20120102112400,1,NA,1620.58,17,1,20120102112401,201201021124011,1620.58,27,21,50,81,"Some College No Degree"
"1853",2012,23936,3,20120102089500,1,NA,3477.67,17,1,20120102089501,201201020895011,3477.67,45,21,50,92,"Associate's Degree"
"1854",2012,23938,3,20120102121300,1,NA,3477.67,17,1,20120102121301,201201021213011,3477.67,45,21,50,92,"Associate's Degree"
"1855",2012,23941,3,20120102120200,1,NA,3243.63,17,1,20120102120201,201201021202011,3243.63,72,21,60,111,"Bachelor's Degree"
"1856",2012,23951,3,20120102094800,1,NA,3188.49,17,1,20120102094801,201201020948011,3188.49,50,21,50,111,"Bachelor's Degree"
"1857",2012,23983,3,20120202205800,1,NA,2428.52,17,2,20120202205802,201202022058021,2428.52,47,21,50,60,"Less than a High School Diploma"
"1858",2012,23986,3,20120202237000,1,NA,1400.43,17,1,20120202237001,201202022370011,1400.43,53,21,50,123,"Advanced Degree"
"1859",2012,23987,3,20120202147900,1,NA,1428.97,17,1,20120202147901,201202021479011,1428.97,48,21,50,91,"Associate's Degree"
"1860",2012,24032,3,20120202137600,1,NA,1499.79,17,2,20120202137602,201202021376022,3402.28,49,21,50,81,"Some College No Degree"
"1861",2012,24037,3,20120202110000,1,NA,3269.95,17,1,20120202110001,201202021100011,3269.95,44,21,50,81,"Some College No Degree"
"1862",2012,24050,3,20120202131700,1,NA,1542.4,17,1,20120202131701,201202021317011,1542.4,28,21,50,111,"Bachelor's Degree"
"1863",2012,24051,3,20120202141400,1,NA,2778.42,17,1,20120202141401,201202021414011,2778.42,45,21,50,111,"Bachelor's Degree"
"1864",2012,24056,3,20120202121100,1,NA,1757.28,17,1,20120202121101,201202021211011,1757.28,39,21,50,71,"Less than a High School Diploma"
"1865",2012,24068,3,20120302197300,1,NA,2899.97,17,2,20120302197302,201203021973021,3674.69,28,21,50,73,"High School Diploma"
"1866",2012,24083,3,20120302172300,1,NA,1775.66,17,2,20120302172302,201203021723021,1775.66,46,21,50,123,"Advanced Degree"
"1867",2012,24089,3,20120302197700,1,NA,3255.57,17,2,20120302197703,201203021977031,3169.97,35,21,50,91,"Associate's Degree"
"1868",2012,24089,3,20120302197700,1,NA,3255.57,17,4,20120302197702,201203021977021,2899.97,32,21,50,111,"Bachelor's Degree"
"1869",2012,24095,3,20120302187700,1,NA,3150.5,17,1,20120302187701,201203021877011,3150.5,80,21,60,73,"High School Diploma"
"1870",2012,24102,3,20120302229000,1,NA,1627.96,17,2,20120302229002,201203022290021,2705.65,36,21,50,81,"Some College No Degree"
"1871",2012,24130,3,20120302126600,1,NA,3234.38,17,1,20120302126601,201203021266011,3234.38,53,21,50,111,"Bachelor's Degree"
"1872",2012,24130,3,20120302126600,1,NA,3234.38,17,2,20120302126602,201203021266021,3234.38,53,21,50,123,"Advanced Degree"
"1873",2012,24152,3,20120302140600,1,NA,1657.57,17,2,20120302140602,201203021406021,1153.23,64,21,50,50,"Less than a High School Diploma"
"1874",2012,24155,3,20120302126900,1,NA,1457.38,17,2,20120302126902,201203021269021,1218.36,31,21,50,73,"High School Diploma"
"1875",2012,24171,3,20101204348200,1,NA,1744.03,17,3,20101204348203,201012043482031,2463.13,30,21,50,81,"Some College No Degree"
"1876",2012,24183,3,20101204348500,1,NA,3273.52,17,1,20101204348501,201012043485011,3273.52,65,21,60,73,"High School Diploma"
"1877",2012,24214,3,20101206997100,1,NA,1808.54,17,1,20101206997101,201012069971011,1808.54,53,21,50,81,"Some College No Degree"
"1878",2012,24237,3,20101205388500,1,NA,1449.61,17,1,20101205388501,201012053885011,1449.61,42,21,50,92,"Associate's Degree"
"1879",2012,24240,3,20101206306200,1,NA,1500.56,17,1,20101206306201,201012063062011,1500.56,34,21,50,30,"Less than a High School Diploma"
"1880",2012,24242,3,20101206306300,1,NA,1500.3,17,1,20101206306301,201012063063011,1500.3,58,21,60,10,"Less than a High School Diploma"
"1881",2012,24257,3,20110102178000,1,NA,1197.09,17,1,20110102178001,201101021780011,1197.09,34,21,50,73,"High School Diploma"
"1882",2012,24264,3,20110102225800,1,NA,3021.49,17,1,20110102225801,201101022258011,3021.49,49,21,50,111,"Bachelor's Degree"
"1883",2012,24280,3,20110102177700,1,NA,1568.31,17,1,20110102177701,201101021777011,1568.31,55,21,50,125,"Advanced Degree"
"1884",2012,24288,3,20110102188900,1,NA,1562.12,17,2,20110102188902,201101021889021,1875.4,25,22,60,73,"High School Diploma"
"1885",2012,24300,3,20110102212800,1,NA,3074.76,17,2,20110102212802,201101022128021,3074.76,53,21,50,81,"Some College No Degree"
"1886",2012,24313,3,20110102124000,1,NA,1626.32,17,2,20110102124001,201101021240012,1726.72,25,21,50,81,"Some College No Degree"
"1887",2012,24318,3,20110102097100,1,NA,1726.72,17,1,20110102097101,201101020971011,1726.72,26,21,50,73,"High School Diploma"
"1888",2012,24318,3,20110102097100,1,NA,1726.72,17,5,20110102097104,201101020971041,1828.91,53,21,50,81,"Some College No Degree"
"1889",2012,24322,3,20110102126400,1,NA,1522.83,17,1,20110102126401,201101021264011,1522.83,39,21,50,92,"Associate's Degree"
"1890",2012,24326,3,20120102130400,1,NA,2793.08,17,1,20120102130401,201201021304011,2793.08,28,21,50,10,"Less than a High School Diploma"
"1891",2012,24334,3,20110102102800,1,NA,3117.8,17,2,20110102102802,201101021028021,3117.8,61,21,50,111,"Bachelor's Degree"
"1892",2012,24340,3,20110102134200,1,NA,2764.4,17,1,20110102134201,201101021342011,2764.4,29,21,50,111,"Bachelor's Degree"
"1893",2012,24372,3,20110202203700,1,NA,1655.67,17,1,20110202203701,201102022037011,1655.67,60,21,50,81,"Some College No Degree"
"1894",2012,24376,3,20110202181700,1,NA,1479.48,17,2,20110202181702,201102021817021,1479.48,33,21,50,71,"Less than a High School Diploma"
"1895",2012,24390,3,20110202107000,1,NA,2780.02,17,2,20110202107003,201102021070031,2749.04,50,21,50,73,"High School Diploma"
"1896",2012,24407,3,20110202136800,1,NA,1481.82,17,2,20110202136802,201102021368021,1481.82,49,21,50,81,"Some College No Degree"
"1897",2012,24421,3,20110202129900,1,NA,1818.1,17,3,20110202129902,201102021299021,1651.35,37,21,50,81,"Some College No Degree"
"1898",2012,24437,3,20110202097700,1,NA,1481.82,17,2,20110202097702,201102020977021,1481.82,49,21,60,73,"High School Diploma"
"1899",2012,24439,3,20110202106800,1,NA,1534.2,17,2,20110202106802,201102021068021,1534.2,33,21,50,20,"Less than a High School Diploma"
"1900",2012,24447,3,20110202101400,1,NA,1695.91,17,1,20110202101401,201102021014011,1695.91,52,21,50,73,"High School Diploma"
"1901",2012,24471,3,20110302148400,1,NA,3119.01,17,2,20110302148402,201103021484021,3119.01,54,22,50,73,"High School Diploma"
"1902",2012,24471,3,20110302148400,1,NA,3119.01,17,3,20110302148404,201103021484041,3163.45,31,21,50,111,"Bachelor's Degree"
"1903",2012,24479,3,20110302197000,1,NA,3413.64,17,1,20110302197001,201103021970012,3413.64,66,21,60,73,"High School Diploma"
"1904",2012,24486,3,20110302081800,1,NA,3234.38,17,1,20110302081801,201103020818011,3234.38,53,21,50,111,"Bachelor's Degree"
"1905",2012,24505,3,20110302176900,1,NA,1653.23,17,1,20110302176901,201103021769011,1653.23,39,21,50,81,"Some College No Degree"
"1906",2012,24531,3,20110302092300,1,NA,1646.13,17,1,20110302092301,201103020923011,1646.13,41,21,50,73,"High School Diploma"
"1907",2012,24539,3,20120302087200,1,NA,3650.16,17,1,20120302087201,201203020872011,3650.16,25,21,50,111,"Bachelor's Degree"
